YEAR,MAKE,MODEL,SECTION,TITLE,DESCRIPTION,IMAGE
2020,Ford,Edge ST,Technology,Confidence-Inspiring Technologies,"The 2020 Edge offers the most available driver-assist technologies10
 in its class,15
 to help give you confidence on the road. With sensors and cameras mounted at specific locations on the vehicle, you can be aware of other vehicles and objects that are beside and behind you. For instance, available Enhanced Active Park Assist uses ultrasonic sensors on the front and rear of the vehicle to help you guide your Edge into a suitable parallel or perpendicular parking space.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,Ford Co-Pilot360™ Technology,"Ford Co-Pilot360™
 is a suite of five standard driver-assist features. In addition to the four highlighted features, Ford Co-Pilot360 also includes Auto High-Beam Headlamps.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,BLIS® (Blind Spot Information System) with Cross-Traffic Alert,"How many times have you tensed up during an attempted lane change on a busy freeway? With BLIS, you won’t have to bother your passenger with “Can I get over?” This feature can help detect and alert you to vehicles in your blind spot, while Cross-Traffic Alert can detect traffic behind you when you’re slowly backing out of a parking spot or driveway.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,BLIS® (Blind Spot Information System) with Cross-Traffic Alert,"How many times have you tensed up during an attempted lane change on a busy freeway? With BLIS, you won’t have to bother your passenger with “Can I get over?” This feature can help detect and alert you to vehicles in your blind spot, while Cross-Traffic Alert can detect traffic behind you when you’re slowly backing out of a parking spot or driveway.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,Lane-Keeping System,"It happens. Maybe you’re caught up listening to your favorite podcast or need your morning latte, but you’ve wandered a little too close to the edge of your lane. The Lane-Keeping System can help you stay in your lane, even during a moment of distraction. This smart feature scans your vehicle’s position between the lines in the road ahead and can alert you if you’re starting to edge out of your lane. Having trouble staying on track? After you’ve drifted a few times, you’ll see a coffee cup icon, letting you know it’s time to take a break.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,Lane-Keeping System,"It happens. Maybe you’re caught up listening to your favorite podcast or need your morning latte, but you’ve wandered a little too close to the edge of your lane. The Lane-Keeping System can help you stay in your lane, even during a moment of distraction. This smart feature scans your vehicle’s position between the lines in the road ahead and can alert you if you’re starting to edge out of your lane. Having trouble staying on track? After you’ve drifted a few times, you’ll see a coffee cup icon, letting you know it’s time to take a break.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,Pre-Collision Assist with Automatic Emergency Braking,"We should all drive defensively, but sometimes other people’s lack of attention can create a hazard. This feature scans the road ahead and can alert you to potential collisions with vehicles or pedestrians detected in your path. If an impact becomes imminent and you don’t take corrective action, the brakes can apply automatically. But don’t worry—they’ll only activate if they’re needed.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,Pre-Collision Assist with Automatic Emergency Braking,"We should all drive defensively, but sometimes other people’s lack of attention can create a hazard. This feature scans the road ahead and can alert you to potential collisions with vehicles or pedestrians detected in your path. If an impact becomes imminent and you don’t take corrective action, the brakes can apply automatically. But don’t worry—they’ll only activate if they’re needed.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,Auto High-Beam Headlamps,"We’ve all been there. Heading into a pitch-black stretch of road and having to turn on the high beams—then forgetting to turn them off again as oncoming traffic approaches. Now, unlit roads, dark peripheries and other low-visibility situations don’t have to catch you off guard. Auto High-Beam Headlamps can sense poor lighting conditions and switch on to light your path ahead. They can even sense oncoming headlights and dim automatically, so you don’t have to worry about blinding other drivers. They can help you keep your focus on the road—and both hands on the wheel.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,Auto High-Beam Headlamps,"We’ve all been there. Heading into a pitch-black stretch of road and having to turn on the high beams—then forgetting to turn them off again as oncoming traffic approaches. Now, unlit roads, dark peripheries and other low-visibility situations don’t have to catch you off guard. Auto High-Beam Headlamps can sense poor lighting conditions and switch on to light your path ahead. They can even sense oncoming headlights and dim automatically, so you don’t have to worry about blinding other drivers. They can help you keep your focus on the road—and both hands on the wheel.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,Rear View Camera,"Between glancing in the rearview mirror and craning your neck, backing up requires a little multitasking. So we help make it easier. The rear view camera may not be an extra set of eyes, but it does provide a great view of what’s behind your vehicle. Just make sure to keep the camera lens free of debris (like snow or dust) and you can navigate Reverse with confidence.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,Rear View Camera,"Between glancing in the rearview mirror and craning your neck, backing up requires a little multitasking. So we help make it easier. The rear view camera may not be an extra set of eyes, but it does provide a great view of what’s behind your vehicle. Just make sure to keep the camera lens free of debris (like snow or dust) and you can navigate Reverse with confidence.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,Enhanced Active Park Assist,"Never pass up a potential parking space again. Enhanced Active Park Assist makes it easy to nail an impressive park time after time—even in tight parallel or reverse perpendicular spots. All you have to do is activate, shift, accelerate and brake while your vehicle takes care of the rest. This feature also offers Park Out Assist with side-sensing capability, so you can confidently navigate out of a spot when someone’s parked too close to you.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,Enhanced Active Park Assist,"Never pass up a potential parking space again. Enhanced Active Park Assist makes it easy to nail an impressive park time after time—even in tight parallel or reverse perpendicular spots. All you have to do is activate, shift, accelerate and brake while your vehicle takes care of the rest. This feature also offers Park Out Assist with side-sensing capability, so you can confidently navigate out of a spot when someone’s parked too close to you.10",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,Navigation,"Whether it means missing a flight or just losing your cool, a wrong turn can put a dent in your day. But like a sherpa for trips large and small, the Navigation System can help you stay confidently on course. But that’s not all. It can also point you to the nearest gas stations or coffee shops and even suggest places to stop based on your interests.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,Navigation,"Whether it means missing a flight or just losing your cool, a wrong turn can put a dent in your day. But like a sherpa for trips large and small, the Navigation System can help you stay confidently on course. But that’s not all. It can also point you to the nearest gas stations or coffee shops and even suggest places to stop based on your interests.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,Intuitive Technologies,Features that can help make your time on the road less hectic.,https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_frd_edg_32_overheadhotspots.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,SYNC® 3 With Ford+Alexa,"Ford+Alexa brings the amazing capabilities of Amazon Alexa from your home to the road. By using the Ford+Alexa app and connecting via SYNC®
 3 AppLink,®
 you’ll have access to voice navigation, traffic information, Amazon Prime shopping and can even control your supported smart-home devices. Stay connected, from just about anywhere.*",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/20_FRD_EDG_43253_Nav.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,B&O Sound System by Bang & Olufsen,"Enjoy your personal sound studio, wherever you go. Available B&O Sound System by Bang & Olufsen offers a superior, immersive listening experience for everyone on board.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43279.tif?croppathe=1_3x2&wid=900
2020,Ford,Edge ST,Technology,FordPass – A Smarter Way to Move™,"FordPass™ is the one-stop app that can help you move more freely throughout your day.164

Here’s how:



Lock, unlock and start your vehicle remotely*
Use FordPay to conveniently pay for service
Receive key vehicle info and schedule service
Compare fuel prices at stations along your route
Find parking169 ahead of time
Get FordPass help from a friendly FordGuide



These are just some of the great things you can do with FordPass. If you haven’t already, download the FordPass app on the App Store®167 or get it on Google Play™.167",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/20_FRD_EDG_43221.tif?croppathe=1_3x2&wid=900
2020,Ford,Edge ST,Technology,"Ford SYNC®
 3 AppLink®
 With Waze","Using Waze inside your Ford vehicle is now easier since the much-loved, crowd-sourced navigation and traffic app is compatible with available SYNC® 3 AppLink.® You can collaborate with other users, outsmarting traffic by sharing information to get the best routes, and receive real-time alerts about accidents, road hazards and traffic jams. Moving Waze to the dash screen allows you to conveniently access the app’s features on a larger display. You can also operate Waze with voice commands for hands-free control, helping to keep your eyes on the road.* Available via iPhone® in Ford vehicles equipped with SYNC 3 with software version 3.0. Waze is also available on Android Auto.™",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43460_TNM.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Technology,Zip Code,"Now you can view exclusive price savings on our Build & Price shopping tool.

Note: A/Z Plan pricing information is not available on all Ford websites. In addition, some vehicles, trims or options you select may not qualify for A/Z Plans. Also, some dealers may choose not to participate in A/Z Plan pricing. Contact your local dealer to determine their level of participation in the program and final vehicle pricing.

What happens if I close this site before I'm finished?

If you close your window or tab, you must re-access the site through the A/Z Plan Pricing website to ensure that all eligible plan pricing is visible. If you need additional information concerning the A/Z Plans, please refer back to your A/Z Plan Pricing website for complete details.

A/X/Z Plan pricing, including A/X/Z Plan option pricing, is exclusively for eligible Ford Motor Company employees, friends and family members of eligible employees, and Ford Motor Company eligible partners. Restrictions apply. See your Ford or Lincoln Dealer for complete details and qualifications. Ford Motor Company reserves the right to modify the terms of this plan at any time.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Edge ST,Technology,California Residents,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Edge ST,Performance,"Power, looks and smarts. 2020 Edge has them all.","Two available engines offer more than enough attitude under the hood – the turbocharged, direct-injection twin-scroll 2.0L EcoBoost,®
 and the standard, athletic 2.7L EcoBoost V6. These engines were designed, engineered and built to provide the power, performance and fuel efficiency* that today’s accelerated lifestyle demands.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43252_Fade.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Performance,Power You Can Actually Feel,"Two available engines provide more than enough attitude under the hood – the turbocharged, direct-injection twin-scroll 2.0L EcoBoost®
 engine, and the athletic 2.7L EcoBoost. These engines were designed, engineered and built to provide the power, performance and fuel efficiency* that today’s accelerated lifestyle demands.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_300034_ST_EdgeVHPExpandedFT.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Performance,335 horsepower | 380 lb.-ft. torque*,Driving the Edge ST is a commanding experience from the feel of its engine to its eye-catching badging.,https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43280.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Performance,Designed to Excel,Driving the Edge ST is a commanding experience from the feel of its engine to its eye-catching badging.,https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43280.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Performance,Performance Drive Dynamic,"Increased horsepower, performance tuning, unique seats and brakes.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43241.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Performance,ST Performance,"The ST model’s 2.7L engine combines power, torque and technology to create a truly commanding driving experience.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/3-2/19_frd_edg_FeatPerf_32.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Edge ST,Performance,2.7L EcoBoost®,"The 2020 Edge ST delivers all the pickup, horsepower and torque you’ll need to keep you in the fast lane. That’s because it’s powered by our dynamic twin-turbo 2.7-liter EcoBoost®

 engine that features a light compact graphite iron engine block and aluminum heads. This lightweight powerhouse can crank out an impressive 335 horsepower and 380 lb.-ft. of torque.* So get behind the wheel of the ST and feel the thrill of a 2.7L EcoBoost — the most powerful gas V6 engine in its class.15",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43263.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Performance,Push to Launch.,Put the new Edge ST into Sport mode and a thrilling ST drive experience takes on a new life.,https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19edge_st_sportmode_32_HotspotOverview.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Performance,Auto Start-Stop Technology,"Auto Start-Stop Technology is standard on SE 2.0L EcoBoost®
 FWD models and can help reduce fuel consumption and vehicle emissions during city driving. When the vehicle comes to a stop, the engine automatically shuts off and then seamlessly restarts when your foot leaves the brake pedal.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/20_FRD_EDG_43247.tif?croppathe=1_3x2&wid=900
2020,Ford,Edge ST,Performance,Eight-Speed Automatic Transmission With Active Warm-Up,"You don’t have to know how to drive a manual transmission or learn how to master a clutch to enjoy the sporty feel of shifting gears. Using race-inspired technology, the steering wheel-mounted paddles provide an engaged driving experience by letting you easily and quickly go from gear to gear without taking your hands off the wheel.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/20_FRD_EDG_43263.tif?croppathe=1_3x2&wid=900
2020,Ford,Edge ST,Performance,Zip Code,"Now you can view exclusive price savings on our Build & Price shopping tool.

Note: A/Z Plan pricing information is not available on all Ford websites. In addition, some vehicles, trims or options you select may not qualify for A/Z Plans. Also, some dealers may choose not to participate in A/Z Plan pricing. Contact your local dealer to determine their level of participation in the program and final vehicle pricing.

What happens if I close this site before I'm finished?

If you close your window or tab, you must re-access the site through the A/Z Plan Pricing website to ensure that all eligible plan pricing is visible. If you need additional information concerning the A/Z Plans, please refer back to your A/Z Plan Pricing website for complete details.

A/X/Z Plan pricing, including A/X/Z Plan option pricing, is exclusively for eligible Ford Motor Company employees, friends and family members of eligible employees, and Ford Motor Company eligible partners. Restrictions apply. See your Ford or Lincoln Dealer for complete details and qualifications. Ford Motor Company reserves the right to modify the terms of this plan at any time.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Edge ST,Performance,California Residents,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Edge ST,Capability,Capability at Every Turn,"The 2020 Ford Edge integrates power, performance and handling with technology that inspires confidence behind the wheel. The original SUV from Ford has the features and capabilities to help you multitask your way through the challenges of career, family and everything else that pulls you in different directions. Give credit to its Intelligent AWD (standard on ST and available on all other models), the electric power-assisted steering and the spacious 39.2 cu. ft. of cargo* room behind the second row.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDGE_TNM_90A2996_1a_C1.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Capability,Intelligent All-Wheel Drive (AWD),"Available Intelligent AWD uses sensors to constantly monitor traction, helping you through various types of weather and road conditions. It balances torque between the front and rear wheels to enhance handling and maximize traction, typically before wheelslip can even occur.",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43254.tif?croppathe=1_21x9&wid=1440
2020,Ford,Edge ST,Capability,Available Hassle-Free Charging,Charge your electronics with the wireless charging pad.,https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/3-2/20_ford_edge_capability_219_01.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Edge ST,Capability,"Hands-Free, Foot-Activated Liftgate","With the Intelligent Access key in your pocket or purse, just give a little kick under the rear bumper and the available hands-free, foot-activated liftgate automatically opens — making it easier to load and unload cargo. You can also adjust the liftgate height, which is helpful for lower overhangs.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/3-2/20_ford_edge_capability_219_02.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Edge ST,Capability,Standard Rear View Camera with Washer,Know what’s behind your vehicle with the standard Rear View Camera and washer that cleans dirt and debris from the lens when you use your rear windshield washer.,https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/3-2/20_ford_edge_capability_219_03.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2020,Ford,Edge ST,Capability,Bi-LED Headlamps and Fog Lamps,Making it easy to light the way.,https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDGE_ST_350_detail_1d.tif?croppathe=1_3x2&wid=900
2020,Ford,Edge ST,Capability,Class II Trailer Tow Package With Trailer Sway Control,"Standard on ST, and available on SEL and Titanium, the Class II Trailer Tow Package (AWD required) has a maximum towing capacity of 3,500 pounds.* Trailer sway control helps you tow confidently by automatically determining from the motion of the vehicle if the trailer is swaying.10

 It then takes measures, such as applying precise braking or reducing engine torque, to help keep both the vehicle and the trailer under control.39",https://www.ford.com//ford-h.assetsadobe.com/is/image/content/dam/vdm_ford/live/en_us/ford/nameplate/edge/2020/collections/dm/19_FRD_EDG_43243.tif?croppathe=1_3x2&wid=900
2020,Ford,Edge ST,Capability,Zip Code,"Now you can view exclusive price savings on our Build & Price shopping tool.

Note: A/Z Plan pricing information is not available on all Ford websites. In addition, some vehicles, trims or options you select may not qualify for A/Z Plans. Also, some dealers may choose not to participate in A/Z Plan pricing. Contact your local dealer to determine their level of participation in the program and final vehicle pricing.

What happens if I close this site before I'm finished?

If you close your window or tab, you must re-access the site through the A/Z Plan Pricing website to ensure that all eligible plan pricing is visible. If you need additional information concerning the A/Z Plans, please refer back to your A/Z Plan Pricing website for complete details.

A/X/Z Plan pricing, including A/X/Z Plan option pricing, is exclusively for eligible Ford Motor Company employees, friends and family members of eligible employees, and Ford Motor Company eligible partners. Restrictions apply. See your Ford or Lincoln Dealer for complete details and qualifications. Ford Motor Company reserves the right to modify the terms of this plan at any time.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2020,Ford,Edge ST,Capability,California Residents,"Exercise your rights under the California Consumer Privacy Act here
.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/ecosport/2020/collections/3-2/2020_eco_tnm_rbrd_nav_280x121.png/_jcr_content/renditions/cq5dam.web.1280.1280.png
2019,Ford,F-150 Raptor,TOUGH,A TOUGH PERFORMANCE TO FOLLOW,"The competition isn’t catching up to the Ford F-150 anytime soon — and may never. That’s because the F-150 sets the high standards for light-duty full-size pickups with its lightweight, high-strength military-grade, aluminum-alloy body and bed. This is not aluminum in the household sense, but heat-treated and hardened aluminum alloy — the same high-grade 6000 series used in military and industrial applications. The results? Best-in-class payload and towing.* A mighty hard performance to follow.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/f-150/2019/collections/features/3_2/19_FRD_F15_42220_KingRanch-219.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2019,Ford,F-150 Raptor,TOUGH,"HIGH-STRENGTH, MILITARY-GRADE, ALUMINUM-ALLOY BODY","The Ford F-150 has the only high-strength, military-grade, aluminum-alloy body in its class.* A heat-treating process is used to harden the aluminum alloy. Working with aluminum alloy allows an increase in gauge (or thickness) where needed to achieve strength without increasing weight. The lighter aluminum-alloy body and bed produce a higher power-to-weight ratio — plus maximum payload ratings that are best in class.* Yet another benefit — resistance to dents.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/f-150/2019/collections/features/3_2/C8688018_F150_DdRrVwAlumBed_mj-32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Ford,F-150 Raptor,TOUGH,FULLY BOXED HIGH-STRENGTH STEEL FRAME,"The fully boxed frame is made of more high-strength steel (up to 78 percent) and larger cross sections than the previous-generation frame. And while stronger and more rigid, this frame is also lighter by up to 60 lbs. because many of the components are fabricated using the state-of-the-art roll-forming process that minimizes weight.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/f-150/2019/collections/features/3_2/19_FRD_F15_40794_XLT-219.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2019,Ford,F-150 Raptor,TOUGH,"HARD-WORKING, SMART PICKUP BOX","F-150 offers not only best-in-class payload* but also a pickup bed that can be equipped to make work easier and maximize productivity. Available features include: Flexible, configurable BoxLink™ system. LED box lights. Stowable loading ramps. Integrated tailgate step with lift assist. Remote tailgate release (lock or unlock and lower the tailgate). Class-exclusive* deployable box side steps available on all cab configurations, including the SuperCrew® with 5.5-ft. pickup box. Heavy-Duty Payload Package.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/f-150/2019/collections/features/3_2/19_FRD_F15_40916_XLT_RGB_PK-32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Ford,F-150 Raptor,TOUGH,F-150 OFF-ROAD,"Shifting into four-wheel drive is as easy as turning a dial with the electronic shift-on-the-fly (ESOF) system. ESOF lets you choose two four-wheel-drive modes (4x4 low or high) as well as two-wheel drive. LARIAT, King Ranch®
, Limited, Platinum and Raptor models also include automatic 4WD mode. The FX4 Off-Road Package includes electronic-locking rear differential (locks the rear axle completely for enhanced traction at both wheels), Hill Descent Control™, off-road tuned shock absorbers, skid plates, and “FX4 Off-Road” decal. Plus, the available 360-degree camera with split-view display is helpful when you’re maneuvering in tight spaces and on off-road trails.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/f-150/2019/collections/features/3_2/19_FRD_F15_40903_STX_RGB_PK-32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
2019,Ford,F-150 Raptor,TOUGH,EXTREME OFF-ROAD HANDLING,"Ford engineers went all out to enable the F-150 Raptor to take on punishing terrain that would be off-limits for a conventional 4-wheeler. They chose class-exclusive* FOX live valve monotube shocks with internal bypass technology featuring an electronic solenoid valve that provides continuously variable compression damping. The Torque-On-Demand®
 transfer case automatically applies torque with fast responsiveness to the front or rear. The electronic-locking rear differential, when engaged, locks the axle for a firmer grip at both wheels. And the Raptor rides on BFGoodrich®
 All Terrain KO2 Tires. Available beadlock-capable wheels that let you air down the tires for enhanced traction.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/f-150/2019/collections/features/3_2/3U0A0238_copy-219.jpg/_jcr_content/renditions/cq5dam.web.1440.1440.jpeg
2019,Ford,F-150 Raptor,TOUGH,CLASS-EXCLUSIVE FOX LIVE VALVE MONOTUBE SHOCKS,"The F-150 Raptor is outfitted with class-exclusive* FOX Live Valve monotube shocks featuring internal bypass technology to deliver superior control and maximize your off-road experience. These monotube shocks have an electronic solenoid valve engineered to provide continuously variable compression damping, so they can automatically adjust to the constantly changing conditions of demanding off-road terrain.",https://www.ford.com/cmslibs/content/dam/vdm_ford/live/en_us/ford/nameplate/f-150/2019/collections/features/3_2/3U0A0277_copy-32.jpg/_jcr_content/renditions/cq5dam.web.768.768.jpeg
